Variable,Value
makam,kurdilihicazkar
form,sarki
usul,aksak
title,sen_gitgide
composer,yesari_asim_arsoy
filename,kurdilihicazkar--sarki--aksak--sen_gitgide--yesari_asim_arsoy.txt
note_count,405
unique_note_count,18
minimum_koma53,-1
maximum_koma53,384
mean_koma53,326.34567901234567
median_koma53,340.0
std_koma53,69.55234521635293
koma53_range,385
total_unit_duration,64.25
minimum_unit_duration,0.0625
maximum_unit_duration,1.125
mean_unit_duration,0.15864197530864196
median_unit_duration,0.125
std_unit_duration,0.17761311474871996
most_common_note,G5
most_common_note_count,81
