Variable,Value
makam,beyati
form,sarki
usul,agiraksak
title,ne_bahar
composer,rakim_elkutlu
filename,beyati--sarki--agiraksak--ne_bahar--rakim_elkutlu.txt
note_count,524
unique_note_count,17
minimum_koma53,-1
maximum_koma53,371
mean_koma53,319.8893129770992
median_koma53,327.0
std_koma53,59.07747740731651
koma53_range,372
total_unit_duration,70.5
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,1.125
mean_unit_duration,0.13454198473282442
median_unit_duration,0.125
std_unit_duration,0.10946938109677248
most_common_note,D5
most_common_note_count,87
