Variable,Value
makam,suzinak
form,sazsemaisi
usul,aksaksemai
title,
composer,nikolaki
filename,suzinak--sazsemaisi--aksaksemai----nikolaki.txt
note_count,340
unique_note_count,18
minimum_koma53,-1
maximum_koma53,371
mean_koma53,315.15294117647056
median_koma53,327.0
std_koma53,67.4671568095257
koma53_range,372
total_unit_duration,37.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.10919117647058824
median_unit_duration,0.09375
std_unit_duration,0.06528755297030046
most_common_note,D5
most_common_note_count,64
