Variable,Value
makam,hicaz_humayun
form,sarki
usul,agiraksak
title,doktor_ne
composer,sevki_bey
filename,hicaz_humayun--sarki--agiraksak--doktor_ne--sevki_bey.txt
note_count,491
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,318.0366598778004
median_koma53,336.0
std_koma53,73.74608035412001
koma53_range,372
total_unit_duration,117.0
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.23828920570264767
median_unit_duration,0.125
std_unit_duration,0.2039306376317154
most_common_note,E5
most_common_note_count,96
