Variable,Value
makam,beyatiaraban
form,seyir
usul,turkaksagi
title,1
composer,erol_bingol
filename,beyatiaraban--seyir--turkaksagi--1--erol_bingol.txt
note_count,42
unique_note_count,13
minimum_koma53,-1
maximum_koma53,380
mean_koma53,332.42857142857144
median_koma53,340.0
std_koma53,55.88583434857386
koma53_range,381
total_unit_duration,5.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.11904761904761904
median_unit_duration,0.09375
std_unit_duration,0.08144269341853796
most_common_note,A5
most_common_note_count,7
