Variable,Value
makam,buselik
form,sarki
usul,aksak
title,bir_misli
composer,sakir_aga
filename,buselik--sarki--aksak--bir_misli--sakir_aga.txt
note_count,266
unique_note_count,15
minimum_koma53,-1
maximum_koma53,358
mean_koma53,312.96992481203006
median_koma53,318.0
std_koma53,56.874763425541445
koma53_range,359
total_unit_duration,23.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.08881578947368421
median_unit_duration,0.0625
std_unit_duration,0.05163056260621955
most_common_note,C5
most_common_note_count,55
