Variable,Value
makam,muhayyerkurdi
form,sarki
usul,yuruksemai_ii
title,hani_o
composer,yusuf_nalkesen
filename,muhayyerkurdi--sarki--yuruksemai_ii--hani_o--yusuf_nalkesen.txt
note_count,371
unique_note_count,10
minimum_koma53,-1
maximum_koma53,371
mean_koma53,329.5040431266846
median_koma53,336.0
std_koma53,45.31036346867017
koma53_range,372
total_unit_duration,70.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.19036388140161725
median_unit_duration,0.125
std_unit_duration,0.14568037835572425
most_common_note,E5
most_common_note_count,76
