Variable,Value
makam,nihavent
form,sarki
usul,semai
title,bir_nese
composer,nuri_halil_poyraz
filename,nihavent--sarki--semai--bir_nese--nuri_halil_poyraz.txt
note_count,519
unique_note_count,14
minimum_koma53,-1
maximum_koma53,362
mean_koma53,294.3256262042389
median_koma53,318.0
std_koma53,91.56646181273184
koma53_range,363
total_unit_duration,129.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.24903660886319845
median_unit_duration,0.125
std_unit_duration,0.19591548688358765
most_common_note,D5
most_common_note_count,102
