Variable,Value
makam,ferahfeza
form,pesrev
usul,devrikebir
title,
composer,dede_efendi
filename,ferahfeza--pesrev--devrikebir----dede_efendi.txt
note_count,518
unique_note_count,25
minimum_koma53,-1
maximum_koma53,376
mean_koma53,308.6795366795367
median_koma53,327.0
std_koma53,81.62118001628664
koma53_range,377
total_unit_duration,140.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.27075289575289574
median_unit_duration,0.25
std_unit_duration,0.17251289510098805
most_common_note,D5
most_common_note_count,63
