Variable,Value
makam,nikriz
form,turku
usul,nimsofyan
title,sokak_basi
composer,giresun
filename,nikriz--turku--nimsofyan--sokak_basi--giresun.txt
note_count,543
unique_note_count,10
minimum_koma53,-1
maximum_koma53,336
mean_koma53,295.4659300184162
median_koma53,310.0
std_koma53,66.18445542329218
koma53_range,337
total_unit_duration,26.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.04834254143646409
median_unit_duration,0.03125
std_unit_duration,0.02388214015999058
most_common_note,G4
most_common_note_count,126
