Variable,Value
makam,kurdilihicazkar
form,sarki
usul,aksak
title,gun_dogmayacak
composer,musa_sureyya_bey
filename,kurdilihicazkar--sarki--aksak--gun_dogmayacak--musa_sureyya_bey.txt
note_count,488
unique_note_count,16
minimum_koma53,-1
maximum_koma53,380
mean_koma53,325.98770491803276
median_koma53,331.0
std_koma53,52.81601722996492
koma53_range,381
total_unit_duration,51.875
minimum_unit_duration,0.03125
maximum_unit_duration,0.625
mean_unit_duration,0.10630122950819672
median_unit_duration,0.0625
std_unit_duration,0.077732957411189
most_common_note,G5
most_common_note_count,81
