Variable,Value
makam,zavil
form,seyir
usul,duyek
title,1
composer,erol_bingol
filename,zavil--seyir--duyek--1--erol_bingol.txt
note_count,75
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,319.05333333333334
median_koma53,336.0
std_koma53,69.22112888912376
koma53_range,372
total_unit_duration,8.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.10666666666666667
median_unit_duration,0.125
std_unit_duration,0.06251970410119437
most_common_note,G5
most_common_note_count,13
