Variable,Value
makam,evic
form,turku
usul,agiraksak
title,karanfilin_moruna
composer,canakkale
filename,evic--turku--agiraksak--karanfilin_moruna--canakkale.txt
note_count,437
unique_note_count,12
minimum_koma53,0
maximum_koma53,358
mean_koma53,321.02974828375284
median_koma53,322.0
std_koma53,24.32117914928721
koma53_range,358
total_unit_duration,36.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.08295194508009153
median_unit_duration,0.0625
std_unit_duration,0.03995745991500664
most_common_note,F5#4
most_common_note_count,72
