Variable,Value
makam,huseyni
form,turku
usul,devrituran
title,yagmur_yagar
composer,
filename,huseyni--turku--devrituran--yagmur_yagar--.txt
note_count,369
unique_note_count,8
minimum_koma53,0
maximum_koma53,349
mean_koma53,325.20867208672087
median_koma53,327.0
std_koma53,22.26659934362858
koma53_range,349
total_unit_duration,66.625
minimum_unit_duration,0.125
maximum_unit_duration,0.875
mean_unit_duration,0.18055555555555555
median_unit_duration,0.125
std_unit_duration,0.15572072192458836
most_common_note,E5
most_common_note_count,78
