Variable,Value
makam,segah
form,pesrev
usul,devrikebir
title,
composer,cihat_hircin
filename,segah--pesrev--devrikebir----cihat_hircin.txt
note_count,142
unique_note_count,16
minimum_koma53,296
maximum_koma53,380
mean_koma53,333.1478873239437
median_koma53,327.0
std_koma53,19.45423696603073
koma53_range,84
total_unit_duration,21.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.14788732394366197
median_unit_duration,0.125
std_unit_duration,0.08271452646194255
most_common_note,D5
most_common_note_count,25
