Variable,Value
makam,rast
form,kar
usul,darbiturki
title,biya_ey
composer,
filename,rast--kar--darbiturki--biya_ey--.txt
note_count,94
unique_note_count,9
minimum_koma53,283
maximum_koma53,336
mean_koma53,308.0744680851064
median_koma53,305.0
std_koma53,12.508267684484228
koma53_range,53
total_unit_duration,18.000000000000004
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1914893617021277
median_unit_duration,0.125
std_unit_duration,0.1410432134406073
most_common_note,G4
most_common_note_count,28
