Variable,Value
makam,nihavent
form,sarki
usul,semai
title,hatirla_ey_peri
composer,muhlis_sabahaddin_ezgi
filename,nihavent--sarki--semai--hatirla_ey_peri--muhlis_sabahaddin_ezgi.txt
note_count,186
unique_note_count,9
minimum_koma53,-1
maximum_koma53,358
mean_koma53,283.4731182795699
median_koma53,309.0
std_koma53,96.97657464678659
koma53_range,359
total_unit_duration,72.25
minimum_unit_duration,0.125
maximum_unit_duration,1.25
mean_unit_duration,0.38844086021505375
median_unit_duration,0.25
std_unit_duration,0.29175746915529804
most_common_note,B4b5
most_common_note_count,42
