Variable,Value
makam,isfahan
form,turku
usul,aksak
title,feslegen_ektim
composer,tanburi_mustafa_cavus
filename,isfahan--turku--aksak--feslegen_ektim--tanburi_mustafa_cavus.txt
note_count,693
unique_note_count,13
minimum_koma53,-1
maximum_koma53,362
mean_koma53,326.5310245310245
median_koma53,327.0
std_koma53,25.146006674907333
koma53_range,363
total_unit_duration,83.375
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.12031024531024531
median_unit_duration,0.0625
std_unit_duration,0.11591093287606588
most_common_note,D5
most_common_note_count,184
