Variable,Value
makam,huzzam
form,seyir
usul,duyek
title,1
composer,erol_bingol
filename,huzzam--seyir--duyek--1--erol_bingol.txt
note_count,60
unique_note_count,11
minimum_koma53,-1
maximum_koma53,380
mean_koma53,334.55
median_koma53,333.0
std_koma53,46.92129183130665
koma53_range,381
total_unit_duration,8.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.13333333333333333
median_unit_duration,0.125
std_unit_duration,0.11124932552325219
most_common_note,D5
most_common_note_count,12
