Variable,Value
makam,ferahfeza
form,seyir
usul,sofyan
title,1
composer,erol_bingol
filename,ferahfeza--seyir--sofyan--1--erol_bingol.txt
note_count,97
unique_note_count,16
minimum_koma53,269
maximum_koma53,371
mean_koma53,322.9896907216495
median_koma53,327.0
std_koma53,22.61198743907791
koma53_range,102
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.16494845360824742
median_unit_duration,0.125
std_unit_duration,0.10253364499986707
most_common_note,C5
most_common_note_count,14
