Variable,Value
makam,nihavent
form,sarki
usul,sofyan
title,karsida_kandilli
composer,amir_ates
filename,nihavent--sarki--sofyan--karsida_kandilli--amir_ates.txt
note_count,658
unique_note_count,18
minimum_koma53,-1
maximum_koma53,384
mean_koma53,308.0227963525836
median_koma53,318.0
std_koma53,61.45999748453173
koma53_range,385
total_unit_duration,96.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.14627659574468085
median_unit_duration,0.125
std_unit_duration,0.10401657796958616
most_common_note,B4b5
most_common_note_count,131
