Variable,Value
makam,huzzam
form,sarki
usul,duyek
title,gurbet_elde
composer,sukru_tunar
filename,huzzam--sarki--duyek--gurbet_elde--sukru_tunar.txt
note_count,480
unique_note_count,15
minimum_koma53,-1
maximum_koma53,380
mean_koma53,324.2875
median_koma53,333.0
std_koma53,69.27796911122154
koma53_range,381
total_unit_duration,48.125
minimum_unit_duration,0.03125
maximum_unit_duration,1.0
mean_unit_duration,0.10026041666666667
median_unit_duration,0.0625
std_unit_duration,0.09092569287084452
most_common_note,F5#4
most_common_note_count,91
