Variable,Value
makam,hicaz
form,turku
usul,sofyan
title,suda_balik
composer,kirsehir
filename,hicaz--turku--sofyan--suda_balik--kirsehir.txt
note_count,256
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,306.875
median_koma53,322.0
std_koma53,76.43687643036817
koma53_range,372
total_unit_duration,34.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1337890625
median_unit_duration,0.125
std_unit_duration,0.06466086822725133
most_common_note,A4
most_common_note_count,59
