Variable,Value
makam,huzzam
form,sarki
usul,agiraksak
title,bekledim_yillarca
composer,rakim_elkutlu
filename,huzzam--sarki--agiraksak--bekledim_yillarca--rakim_elkutlu.txt
note_count,486
unique_note_count,19
minimum_koma53,-1
maximum_koma53,380
mean_koma53,337.58641975308643
median_koma53,340.0
std_koma53,32.11159248461015
koma53_range,381
total_unit_duration,53.875
minimum_unit_duration,0.03125
maximum_unit_duration,0.625
mean_unit_duration,0.11085390946502058
median_unit_duration,0.0625
std_unit_duration,0.09068676266594203
most_common_note,D5
most_common_note_count,92
