Variable,Value
makam,ussak
form,sarki
usul,agiraksak
title,kimseler_gelmez
composer,sevki_bey
filename,ussak--sarki--agiraksak--kimseler_gelmez--sevki_bey.txt
note_count,569
unique_note_count,18
minimum_koma53,-1
maximum_koma53,371
mean_koma53,314.2671353251318
median_koma53,327.0
std_koma53,61.840085047773094
koma53_range,372
total_unit_duration,71.875
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.12631810193321616
median_unit_duration,0.125
std_unit_duration,0.08437093502866765
most_common_note,D5
most_common_note_count,125
