Variable,Value
makam,rast
form,sarki
usul,duyek
title,unut_beni
composer,sukru_tunar
filename,rast--sarki--duyek--unut_beni--sukru_tunar.txt
note_count,565
unique_note_count,12
minimum_koma53,-1
maximum_koma53,362
mean_koma53,314.1716814159292
median_koma53,327.0
std_koma53,57.48318204407711
koma53_range,363
total_unit_duration,55.125
minimum_unit_duration,0.03125
maximum_unit_duration,1.0
mean_unit_duration,0.09756637168141592
median_unit_duration,0.0625
std_unit_duration,0.10503219852249678
most_common_note,D5
most_common_note_count,97
