Variable,Value
makam,huzzam
form,sarki
usul,semai
title,yitirmisim_ben
composer,yusuf_nalkesen
filename,huzzam--sarki--semai--yitirmisim_ben--yusuf_nalkesen.txt
note_count,148
unique_note_count,12
minimum_koma53,-1
maximum_koma53,371
mean_koma53,330.8243243243243
median_koma53,333.0
std_koma53,41.86660322413022
koma53_range,372
total_unit_duration,42.25
minimum_unit_duration,0.125
maximum_unit_duration,0.75
mean_unit_duration,0.28547297297297297
median_unit_duration,0.25
std_unit_duration,0.1821315008951285
most_common_note,D5
most_common_note_count,35
