Variable,Value
makam,kurdilihicazkar
form,sarki
usul,aksak
title,hicrinle_fuzun
composer,tanburi_cemil_bey
filename,kurdilihicazkar--sarki--aksak--hicrinle_fuzun--tanburi_cemil_bey.txt
note_count,426
unique_note_count,13
minimum_koma53,-1
maximum_koma53,362
mean_koma53,324.1737089201878
median_koma53,327.0
std_koma53,41.814299426924336
koma53_range,363
total_unit_duration,44.375
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.10416666666666667
median_unit_duration,0.0625
std_unit_duration,0.07305484107108555
most_common_note,D5
most_common_note_count,83
