Variable,Value
makam,kurdi
form,turku
usul,agiraksak
title,elif_dedim
composer,kutahya
filename,kurdi--turku--agiraksak--elif_dedim--kutahya.txt
note_count,402
unique_note_count,11
minimum_koma53,-1
maximum_koma53,367
mean_koma53,311.2313432835821
median_koma53,336.0
std_koma53,81.7513333922331
koma53_range,368
total_unit_duration,70.0
minimum_unit_duration,0.03125
maximum_unit_duration,3.5
mean_unit_duration,0.17412935323383086
median_unit_duration,0.08333333333333333
std_unit_duration,0.40245790731703596
most_common_note,E5
most_common_note_count,99
