Variable,Value
makam,yegah
form,seyir
usul,semai
title,1
composer,rauf_yekta
filename,yegah--seyir--semai--1--rauf_yekta.txt
note_count,68
unique_note_count,13
minimum_koma53,-1
maximum_koma53,365
mean_koma53,308.20588235294116
median_koma53,327.0
std_koma53,71.1803592781817
koma53_range,366
total_unit_duration,24.0
minimum_unit_duration,0.25
maximum_unit_duration,0.75
mean_unit_duration,0.35294117647058826
median_unit_duration,0.25
std_unit_duration,0.1312631949134782
most_common_note,E5
most_common_note_count,9
