Variable,Value
makam,yegah
form,sarki
usul,aksak
title,dem_bezm-i
composer,suphi_ziya_ozbekkan
filename,yegah--sarki--aksak--dem_bezm-i--suphi_ziya_ozbekkan.txt
note_count,416
unique_note_count,24
minimum_koma53,-1
maximum_koma53,371
mean_koma53,306.59375
median_koma53,327.0
std_koma53,80.74323939396614
koma53_range,372
total_unit_duration,46.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.625
mean_unit_duration,0.11207932692307693
median_unit_duration,0.0625
std_unit_duration,0.0841450824284775
most_common_note,D5
most_common_note_count,60
