Variable,Value
makam,karcigar
form,sarki
usul,curcuna
title,gul_acar
composer,cevdet_cagla
filename,karcigar--sarki--curcuna--gul_acar--cevdet_cagla.txt
note_count,289
unique_note_count,18
minimum_koma53,-1
maximum_koma53,371
mean_koma53,315.2145328719723
median_koma53,335.0
std_koma53,81.36070874169651
koma53_range,372
total_unit_duration,47.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.1647923875432526
median_unit_duration,0.125
std_unit_duration,0.08340257630023161
most_common_note,G5
most_common_note_count,48
