Variable,Value
makam,saba
form,sarki
usul,duyek
title,seni_herkesten
composer,yesari_asim_arsoy
filename,saba--sarki--duyek--seni_herkesten--yesari_asim_arsoy.txt
note_count,390
unique_note_count,9
minimum_koma53,-1
maximum_koma53,354
mean_koma53,315.21794871794873
median_koma53,318.0
std_koma53,41.102807788772246
koma53_range,355
total_unit_duration,47.125
minimum_unit_duration,0.03125
maximum_unit_duration,1.0
mean_unit_duration,0.12083333333333333
median_unit_duration,0.0625
std_unit_duration,0.16261201728727864
most_common_note,C5
most_common_note_count,120
