Variable,Value
makam,segah
form,turku
usul,curcuna
title,bahcada_yesil
composer,diyarbakir
filename,segah--turku--curcuna--bahcada_yesil--diyarbakir.txt
note_count,295
unique_note_count,9
minimum_koma53,-1
maximum_koma53,358
mean_koma53,307.4508474576271
median_koma53,335.0
std_koma53,90.58616819540936
koma53_range,359
total_unit_duration,47.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1614406779661017
median_unit_duration,0.125
std_unit_duration,0.08499475197613307
most_common_note,E5b1
most_common_note_count,56
