Variable,Value
makam,kurdi
form,ornek_oz
usul,sofyan
title,1
composer,huseyin_sadettin_arel
filename,kurdi--ornek_oz--sofyan--1--huseyin_sadettin_arel.txt
note_count,20
unique_note_count,8
minimum_koma53,-1
maximum_koma53,358
mean_koma53,310.55
median_koma53,327.0
std_koma53,75.05259559311162
koma53_range,359
total_unit_duration,4.0
minimum_unit_duration,0.125
maximum_unit_duration,0.375
mean_unit_duration,0.2
median_unit_duration,0.125
std_unit_duration,0.1025978352085154
most_common_note,A4
most_common_note_count,3
