Variable,Value
makam,hisarbuselik
form,sarki
usul,turkaksagi
title,bildin_mi_canim
composer,cevdet_cagla
filename,hisarbuselik--sarki--turkaksagi--bildin_mi_canim--cevdet_cagla.txt
note_count,450
unique_note_count,21
minimum_koma53,-1
maximum_koma53,380
mean_koma53,306.61555555555555
median_koma53,336.0
std_koma53,91.49567019233515
koma53_range,381
total_unit_duration,50.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.11138888888888888
median_unit_duration,0.0625
std_unit_duration,0.07403277998126584
most_common_note,E5
most_common_note_count,71
