Variable,Value
makam,saba
form,ilahi
usul,duyek
title,ism-i_sultan
composer,
filename,saba--ilahi--duyek--ism-i_sultan--.txt
note_count,70
unique_note_count,4
minimum_koma53,-1
maximum_koma53,324
mean_koma53,278.45714285714286
median_koma53,312.0
std_koma53,101.2671435784086
koma53_range,325
total_unit_duration,8.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.11428571428571428
median_unit_duration,0.125
std_unit_duration,0.0633738088490279
most_common_note,C5
most_common_note_count,24
