Variable,Value
makam,bestenigar
form,seyir
usul,semai
title,1
composer,rauf_yekta
filename,bestenigar--seyir--semai--1--rauf_yekta.txt
note_count,68
unique_note_count,10
minimum_koma53,-1
maximum_koma53,358
mean_koma53,298.3235294117647
median_koma53,318.0
std_koma53,86.07900591316748
koma53_range,359
total_unit_duration,18.0
minimum_unit_duration,0.125
maximum_unit_duration,0.5
mean_unit_duration,0.2647058823529412
median_unit_duration,0.25
std_unit_duration,0.11535436108616741
most_common_note,C5
most_common_note_count,18
