Variable,Value
makam,mahur
form,sazsemaisi
usul,aksaksemai
title,
composer,gazi_giray_han
filename,mahur--sazsemaisi--aksaksemai----gazi_giray_han.txt
note_count,517
unique_note_count,16
minimum_koma53,-1
maximum_koma53,380
mean_koma53,316.25918762088975
median_koma53,336.0
std_koma53,77.6753488783267
koma53_range,381
total_unit_duration,80.25
minimum_unit_duration,0.0625
maximum_unit_duration,1.5
mean_unit_duration,0.15522243713733075
median_unit_duration,0.125
std_unit_duration,0.10408585472826733
most_common_note,G5
most_common_note_count,83
