Variable,Value
makam,sehnaz
form,sarki
usul,curcuna
title,beni_ateslere
composer,zeki_arif_ataergin
filename,sehnaz--sarki--curcuna--beni_ateslere--zeki_arif_ataergin.txt
note_count,474
unique_note_count,17
minimum_koma53,-1
maximum_koma53,380
mean_koma53,330.1666666666667
median_koma53,340.0
std_koma53,58.24708312041595
koma53_range,381
total_unit_duration,69.375
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.1463607594936709
median_unit_duration,0.125
std_unit_duration,0.09387689225143586
most_common_note,A5
most_common_note_count,88
