Variable,Value
makam,kurdilihicazkar
form,sarki
usul,devrihindi
title,nerdesin_ey
composer,haci_arif_bey
filename,kurdilihicazkar--sarki--devrihindi--nerdesin_ey--haci_arif_bey.txt
note_count,337
unique_note_count,14
minimum_koma53,-1
maximum_koma53,366
mean_koma53,316.05044510385756
median_koma53,327.0
std_koma53,65.60152397405078
koma53_range,367
total_unit_duration,56.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1661721068249258
median_unit_duration,0.125
std_unit_duration,0.0813870093509019
most_common_note,D5
most_common_note_count,55
