Variable,Value
makam,isfahan
form,seyir
usul,sofyan
title,1
composer,erol_bingol
filename,isfahan--seyir--sofyan--1--erol_bingol.txt
note_count,54
unique_note_count,10
minimum_koma53,305
maximum_koma53,358
mean_koma53,330.51851851851853
median_koma53,331.5
std_koma53,12.721606550884195
koma53_range,53
total_unit_duration,8.0
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.14814814814814814
median_unit_duration,0.125
std_unit_duration,0.1375194541856708
most_common_note,D5
most_common_note_count,13
