Variable,Value
makam,huseyniasiran
form,seyir
usul,duyek
title,1
composer,erol_bingol
filename,huseyniasiran--seyir--duyek--1--erol_bingol.txt
note_count,57
unique_note_count,13
minimum_koma53,283
maximum_koma53,358
mean_koma53,323.2105263157895
median_koma53,327.0
std_koma53,19.787926371279735
koma53_range,75
total_unit_duration,8.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.14035087719298245
median_unit_duration,0.125
std_unit_duration,0.07947994833111552
most_common_note,E5
most_common_note_count,12
