Variable,Value
makam,saba
form,pesrev
usul,nimcember
title,
composer,edirneli_ahmed_celebi
filename,saba--pesrev--nimcember----edirneli_ahmed_celebi.txt
note_count,476
unique_note_count,16
minimum_koma53,296
maximum_koma53,362
mean_koma53,321.99159663865544
median_koma53,318.0
std_koma53,14.875339280451254
koma53_range,66
total_unit_duration,60.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.12605042016806722
median_unit_duration,0.0625
std_unit_duration,0.10457721690004916
most_common_note,C5
most_common_note_count,126
