Variable,Value
makam,huzzam
form,sarki
usul,curcuna
title,omrum_seni
composer,yesari_asim_arsoy
filename,huzzam--sarki--curcuna--omrum_seni--yesari_asim_arsoy.txt
note_count,267
unique_note_count,12
minimum_koma53,-1
maximum_koma53,362
mean_koma53,327.88389513108615
median_koma53,333.0
std_koma53,47.1895633592225
koma53_range,363
total_unit_duration,44.5
minimum_unit_duration,0.0625
maximum_unit_duration,1.125
mean_unit_duration,0.16666666666666666
median_unit_duration,0.125
std_unit_duration,0.15113008927646335
most_common_note,D5
most_common_note_count,59
