Variable,Value
makam,kurdilihicazkar
form,sarki
usul,devrihindi
title,sen_beni
composer,mahmud_celaleddin_pasa
filename,kurdilihicazkar--sarki--devrihindi--sen_beni--mahmud_celaleddin_pasa.txt
note_count,466
unique_note_count,18
minimum_koma53,-1
maximum_koma53,371
mean_koma53,331.99785407725324
median_koma53,333.5
std_koma53,28.20062524488272
koma53_range,372
total_unit_duration,69.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.148068669527897
median_unit_duration,0.125
std_unit_duration,0.0972796578607
most_common_note,G5
most_common_note_count,71
