Variable,Value
makam,kurdi
form,sarki
usul,semai
title,canani_sen
composer,akin_ozkan
filename,kurdi--sarki--semai--canani_sen--akin_ozkan.txt
note_count,345
unique_note_count,15
minimum_koma53,-1
maximum_koma53,362
mean_koma53,299.4869565217391
median_koma53,327.0
std_koma53,92.68482777835504
koma53_range,363
total_unit_duration,102.25
minimum_unit_duration,0.125
maximum_unit_duration,0.75
mean_unit_duration,0.29637681159420287
median_unit_duration,0.25
std_unit_duration,0.12972714001350522
most_common_note,D5
most_common_note_count,55
