Variable,Value
makam,beyati
form,aranagme
usul,curcuna
title,1
composer,
filename,beyati--aranagme--curcuna--1--.txt
note_count,111
unique_note_count,12
minimum_koma53,-1
maximum_koma53,371
mean_koma53,317.2432432432432
median_koma53,336.0
std_koma53,71.5436568837157
koma53_range,372
total_unit_duration,15.125
minimum_unit_duration,0.125
maximum_unit_duration,0.25
mean_unit_duration,0.13626126126126126
median_unit_duration,0.125
std_unit_duration,0.03595115669190168
most_common_note,E5
most_common_note_count,16
