Variable,Value
makam,hicaz_uzzal
form,sarki
usul,curcuna
title,acaba_sen_misin
composer,bimen_sen
filename,hicaz_uzzal--sarki--curcuna--acaba_sen_misin--bimen_sen.txt
note_count,290
unique_note_count,12
minimum_koma53,-1
maximum_koma53,367
mean_koma53,295.80689655172415
median_koma53,327.0
std_koma53,104.23358759403241
koma53_range,368
total_unit_duration,59.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.125
mean_unit_duration,0.2038793103448276
median_unit_duration,0.125
std_unit_duration,0.14934268639194048
most_common_note,E5
most_common_note_count,39
