Variable,Value
makam,huzzam
form,sarki
usul,senginsemai
title,gonlum_gozundeki
composer,haydar_tatliyay
filename,huzzam--sarki--senginsemai--gonlum_gozundeki--haydar_tatliyay.txt
note_count,775
unique_note_count,18
minimum_koma53,-1
maximum_koma53,371
mean_koma53,327.60903225806453
median_koma53,333.0
std_koma53,41.29766116304551
koma53_range,372
total_unit_duration,83.75
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.10806451612903226
median_unit_duration,0.08333333333333333
std_unit_duration,0.08462828567733233
most_common_note,D5
most_common_note_count,132
