Variable,Value
makam,suzidil
form,sarki
usul,evfer
title,yandikca_oldu
composer,tanburi_ali_efendi
filename,suzidil--sarki--evfer--yandikca_oldu--tanburi_ali_efendi.txt
note_count,313
unique_note_count,17
minimum_koma53,-1
maximum_koma53,371
mean_koma53,326.80511182108626
median_koma53,336.0
std_koma53,51.78750690293394
koma53_range,372
total_unit_duration,36.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.11501597444089456
median_unit_duration,0.0625
std_unit_duration,0.07587679534607927
most_common_note,E5
most_common_note_count,56
