Variable,Value
makam,irak
form,sazsemaisi
usul,aksaksemai
title,
composer,serif_muhittin_targan
filename,irak--sazsemaisi--aksaksemai----serif_muhittin_targan.txt
note_count,819
unique_note_count,17
minimum_koma53,-1
maximum_koma53,371
mean_koma53,316.1904761904762
median_koma53,318.0
std_koma53,40.361300513150205
koma53_range,372
total_unit_duration,70.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.08562271062271062
median_unit_duration,0.0625
std_unit_duration,0.0520915330246235
most_common_note,D5
most_common_note_count,152
