Variable,Value
makam,mahur
form,sarki
usul,nimsofyan
title,otomobil_ucar
composer,munir_nurettin_selcuk
filename,mahur--sarki--nimsofyan--otomobil_ucar--munir_nurettin_selcuk.txt
note_count,325
unique_note_count,11
minimum_koma53,-1
maximum_koma53,371
mean_koma53,297.7323076923077
median_koma53,327.0
std_koma53,102.48462261600292
koma53_range,372
total_unit_duration,56.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.17307692307692307
median_unit_duration,0.125
std_unit_duration,0.13073699657883356
most_common_note,G5
most_common_note_count,39
