Variable,Value
makam,nihavent
form,sarki
usul,duyek
title,dolmuyor_dolmuyor
composer,sinan_sipahi
filename,nihavent--sarki--duyek--dolmuyor_dolmuyor--sinan_sipahi.txt
note_count,527
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,273.7495256166983
median_koma53,309.0
std_koma53,113.16305186238462
koma53_range,372
total_unit_duration,124.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.23553130929791272
median_unit_duration,0.125
std_unit_duration,0.20224348271139184
most_common_note,D5
most_common_note_count,107
