Variable,Value
makam,acemasiran
form,sarki
usul,aksak
title,dustum_bir
composer,ali_riza_avni_tinaz
filename,acemasiran--sarki--aksak--dustum_bir--ali_riza_avni_tinaz.txt
note_count,327
unique_note_count,19
minimum_koma53,-1
maximum_koma53,371
mean_koma53,307.0183486238532
median_koma53,327.0
std_koma53,77.18927199666429
koma53_range,372
total_unit_duration,50.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.1529051987767584
median_unit_duration,0.125
std_unit_duration,0.07016064085395068
most_common_note,C5
most_common_note_count,46
