Variable,Value
makam,kurdilihicazkar
form,sarki
usul,aksak
title,demedim_hic
composer,rakim_elkutlu
filename,kurdilihicazkar--sarki--aksak--demedim_hic--rakim_elkutlu.txt
note_count,331
unique_note_count,19
minimum_koma53,-1
maximum_koma53,371
mean_koma53,336.2477341389728
median_koma53,340.0
std_koma53,26.722688453515474
koma53_range,372
total_unit_duration,35.916666666666664
minimum_unit_duration,0.027777777777777776
maximum_unit_duration,0.375
mean_unit_duration,0.10850956696878146
median_unit_duration,0.0625
std_unit_duration,0.07525806979114985
most_common_note,G5
most_common_note_count,58
