Variable,Value
makam,hicaz_humayun
form,sarki
usul,curcuna
title,demedim_hicranimi
composer,sukru_tunar
filename,hicaz_humayun--sarki--curcuna--demedim_hicranimi--sukru_tunar.txt
note_count,333
unique_note_count,12
minimum_koma53,-1
maximum_koma53,358
mean_koma53,315.16816816816817
median_koma53,322.0
std_koma53,41.38456811008641
koma53_range,359
total_unit_duration,51.375
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.15427927927927929
median_unit_duration,0.125
std_unit_duration,0.10134397359991944
most_common_note,B4b4
most_common_note_count,69
