Variable,Value
makam,huzzam
form,ilahi
usul,muhammes
title,duseli_askin
composer,tiznam_yusuf_celebi
filename,huzzam--ilahi--muhammes--duseli_askin--tiznam_yusuf_celebi.txt
note_count,515
unique_note_count,12
minimum_koma53,-1
maximum_koma53,358
mean_koma53,301.378640776699
median_koma53,327.0
std_koma53,96.67428129300248
koma53_range,359
total_unit_duration,80.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1553398058252427
median_unit_duration,0.125
std_unit_duration,0.07603057231161857
most_common_note,D5
most_common_note_count,108
