Variable,Value
makam,zavil
form,turku
usul,sofyan
title,uc_gun
composer,
filename,zavil--turku--sofyan--uc_gun--.txt
note_count,191
unique_note_count,16
minimum_koma53,-1
maximum_koma53,358
mean_koma53,314.9109947643979
median_koma53,327.0
std_koma53,55.376676018879756
koma53_range,359
total_unit_duration,32.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.875
mean_unit_duration,0.168848167539267
median_unit_duration,0.125
std_unit_duration,0.12776461903908828
most_common_note,D5
most_common_note_count,25
