Variable,Value
makam,huzzam
form,pesrev
usul,muhammes
title,
composer,seyfettin_osmanoglu
filename,huzzam--pesrev--muhammes----seyfettin_osmanoglu.txt
note_count,1004
unique_note_count,19
minimum_koma53,-1
maximum_koma53,380
mean_koma53,312.6464143426295
median_koma53,333.0
std_koma53,88.3439839411595
koma53_range,381
total_unit_duration,128.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1277390438247012
median_unit_duration,0.125
std_unit_duration,0.07468131114795547
most_common_note,D5
most_common_note_count,172
