Variable,Value
makam,hicaz
form,sarki
usul,curcuna
title,acmazsan_eger
composer,yesari_asim_arsoy
filename,hicaz--sarki--curcuna--acmazsan_eger--yesari_asim_arsoy.txt
note_count,376
unique_note_count,13
minimum_koma53,-1
maximum_koma53,375
mean_koma53,309.71276595744683
median_koma53,327.0
std_koma53,75.62918270479818
koma53_range,376
total_unit_duration,77.625
minimum_unit_duration,0.0625
maximum_unit_duration,1.125
mean_unit_duration,0.2064494680851064
median_unit_duration,0.125
std_unit_duration,0.17161719059110303
most_common_note,D5
most_common_note_count,57
