Variable,Value
makam,hicaz
form,sarki
usul,semai
title,sevgimizin_askimizin
composer,sadettin_oktenay
filename,hicaz--sarki--semai--sevgimizin_askimizin--sadettin_oktenay.txt
note_count,296
unique_note_count,13
minimum_koma53,-1
maximum_koma53,380
mean_koma53,314.7533783783784
median_koma53,336.0
std_koma53,86.48501382127724
koma53_range,381
total_unit_duration,114.25
minimum_unit_duration,0.125
maximum_unit_duration,1.0
mean_unit_duration,0.3859797297297297
median_unit_duration,0.25
std_unit_duration,0.21634926155999198
most_common_note,E5
most_common_note_count,53
