Variable,Value
makam,mahur
form,sazsemaisi
usul,aksaksemai
title,bahar_1
composer,goksel_baktagir
filename,mahur--sazsemaisi--aksaksemai--bahar_1--goksel_baktagir.txt
note_count,870
unique_note_count,27
minimum_koma53,-1
maximum_koma53,393
mean_koma53,321.20459770114945
median_koma53,336.0
std_koma53,77.09842753094
koma53_range,394
total_unit_duration,100.25
minimum_unit_duration,0.03125
maximum_unit_duration,1.25
mean_unit_duration,0.11522988505747127
median_unit_duration,0.08333333333333333
std_unit_duration,0.11040298727280573
most_common_note,G5
most_common_note_count,100
