Variable,Value
makam,nihavent
form,sarki
usul,sofyan
title,gelmedin
composer,ismail_gokce
filename,nihavent--sarki--sofyan--gelmedin--ismail_gokce.txt
note_count,536
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,309.3059701492537
median_koma53,318.0
std_koma53,75.79028888666635
koma53_range,372
total_unit_duration,72.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.134794776119403
median_unit_duration,0.125
std_unit_duration,0.0801956127796818
most_common_note,G5
most_common_note_count,71
